hash_key,excel_formula,currency_code,data_item_id,data_value_type,detail_id,entity_id,scenario_id,period_type,end_of_period_value,reported_date_value,exchange_rate_type,standardized_data_id,value,value_string,value_numeric
45a482f8aace03f2b764103c0bc400b2,"=iGet(""Komodo Health*"",""Actual"",""Total Revenue"",""2020-03-31"",""1Q"",""2020-06-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,456,1,FiscalQuarter,2020-03-31T00:00:00.000000Z,2020-06-30T00:00:00.000000Z,Spot,1,13018367.0,13018367.0,13018367.0
4165a14481aebccfef1735dda9fae3f8,"=iGet(""Komodo Health*"",""Actual"",""Total Revenue"",""2019-12-31"",""1Q"",""2019-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,456,1,FiscalQuarter,2019-12-31T00:00:00.000000Z,2019-12-31T00:00:00.000000Z,Spot,1,12424494.0,12424494.0,12424494.0
92d08c09d459fa6fda7b963300cddf71,"=iGet(""Komodo Health*"",""Actual"",""Total Revenue"",""2019-09-30"",""1Q"",""2019-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,456,1,FiscalQuarter,2019-09-30T00:00:00.000000Z,2019-12-31T00:00:00.000000Z,Spot,1,10284476.0,10284476.0,10284476.0
be0cda8499c585669b0dbb71b7d2bd6c,"=iGet(""Komodo Health*"",""Actual"",""Total Revenue"",""2019-06-30"",""1Q"",""2019-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,456,1,FiscalQuarter,2019-06-30T00:00:00.000000Z,2019-12-31T00:00:00.000000Z,Spot,1,7950123.0,7950123.0,7950123.0
425c843f18f7683cec10079025e86cfe,"=iGet(""KUDO, Inc.*"",""Actual"",""Total Revenue"",""2020-12-31"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1353,1,FiscalQuarter,2020-12-31T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,2292290.46,2292290.46,2292290.46
4639edffb1a50b0c8e5a02da9ce7e67c,"=iGet(""KUDO, Inc.*"",""Actual"",""Total Revenue"",""2020-09-30"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1353,1,FiscalQuarter,2020-09-30T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,1368244.71,1368244.71,1368244.71
7ee0beb2bd2ccb654e86459402ff41c2,"=iGet(""KUDO, Inc.*"",""Actual"",""Total Revenue"",""2020-06-30"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1353,1,FiscalQuarter,2020-06-30T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,1498927.86,1498927.86,1498927.86
1a6fc743ae240f5ed3cfd2e39ea46de6,"=iGet(""KUDO, Inc.*"",""Actual"",""Total Revenue"",""2020-03-31"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1353,1,FiscalQuarter,2020-03-31T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,313619.03,313619.03,313619.03
309d62f8b50eec13850211c55c264474,"=iGet(""Kyklo, Inc.*"",""Actual"",""Total Revenue"",""2020-12-31"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1350,1,FiscalQuarter,2020-12-31T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,155201.69976,155201.69976,155201.69976
c1129a988583263cbc73ab1ddacc6c1b,"=iGet(""Kyklo, Inc.*"",""Actual"",""Total Revenue"",""2020-09-30"",""1Q"",""2020-09-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1350,1,FiscalQuarter,2020-09-30T00:00:00.000000Z,2020-09-30T00:00:00.000000Z,Spot,1,331845.85828,331845.85828,331845.85828
